ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-3.6.13,Foreskin,meḍhracarma,śiśnatvak,False
ITA-3.6.14,Frenulum of the penis,śephasevanī,meḍhravālī,False
ITA-3.6.15,Scrotum including testicles,"vṛṣaṇaḥ, muṣkaḥ, phalam, aṇḍaḥ, aṇḍakoṣaḥ, phalakośaḥ, koṣaḥ, kośaḥ",vṛṣaṇa,True
ITA-3.7.1,Anus,"gudam, pāyuḥ,bradhnaḥ,mahatsrotaḥ, śakṛnmārgaḥ",guda,True
ITA-3.7.2,Anal margin,gudamaṇḍalam,gudavarta,False
ITA-3.7.3,Anal orifice,gudamukham,gudadvāra,False
ITA-3.7.4,Folds of rectum,"gudavaliḥ, valiḥ, pāyuvaliḥ",gudavalī,True
ITA-3.7.5,Superior rectal fold,pravāhiṇī,uttamagudavalī,False
ITA-3.7.6,Intermediate rectal fold,saṃvaraṇī,madhyamagudavalī,False
ITA-3.7.7,Inferior rectal fold,visarjini̅,adhamagudavalī,False
ITA-3.7.8,Caecum,"uṇḍukaḥ, poṭṭalakaḥ",unduka,True
ITA-3.7.9,Ischiorectal fossa,gudapārśvakṣetram,gudakūpa,False
ITA-3.7.10,Pelvic cavity,gudāsthivivaram,śroṇiguhā,False
ITA-3.7.11,Anal canal,gudāntram,gudanāḍī,False
ITA-3.7.12,Anal verge,gudauṣṭham,gudamukha,False
ITA-3.7.13,Perineum,"pāyumeḍhrāntaram, gudopasthadeśaḥ",yoni,False
ITA-3.7.14,Perineal region,guhyapradeśaḥ,yonideśa,False
ITA-3.7.15,Pubic region,bhagaḥ,vankṣaṇa,False
ITA-3.7.16,"Back, dorsum",pṛṣṭham,pṛṣṭha,True
ITA-3.7.17,Vertebral column,"pṛṣṭhavaṃśaḥ, pṛṣṭheṣikā",pṛṣṭhavaṃśa,True
ITA-3.7.18,Cervical part of vertebral column,grīvāvaṃśaḥ,grīvāpṛṣṭhavaṃśa,False
ITA-3.7.19,Vertebra,"kaśerukā, kaśeruḥ",kaṇḍarā,False
ITA-3.7.20,Waist,jaghanam,kaṭi,False
ITA-3.7.21,Buttock,"sphik, nitambaḥ,prothau, kaṭī-prothaḥ",spik,False
ITA-3.7.22,Pelvis,śroṇiḥ,śroṇi,True
ITA-3.7.23,Pelvic region,śroṇīpradeśaḥ,śroṇideśa,False
ITA-3.7.24,Sides of pelvic region,pārśvajaghanam,śroṇipārśva,False
ITA-3.7.25,"Sacrum, sacral region, pelvic girdle",trikam,trika,True
ITA-3.7.26,"Sacral region, sacrum",adharatrikam,trikapradeśa,False
ITA-3.8.1,Upper limb,"bāhuḥ, bhujā",bāhu,True
ITA-3.8.2,Proximal part of the upper limb,bhujaśikharam,ūrdhvabāhu,False
ITA-3.8.3,Posterior part of the upper limb,bāhupṛṣṭham,bāhupṛṣṭha,True
ITA-3.8.4,Middle part of the upperlimb,"bāhumadhyam, bhujamadhyam",madhyabāhu,False
ITA-3.8.5,Bicipital prominence,bāhu-piṇḍikā,bāhumaṃsa,False
ITA-3.8.6,Shoulder region,bāhumūlam,aṃsa,False
ITA-3.8.7,Arm,prabāhuḥ,bāhu,True
ITA-3.8.8,Forearm,"prapāṇiḥ, aratniḥ",praveṇī,False
ITA-3.8.9,Elbow,"kūrparaḥ, kaphoṇiḥ, kuhaṇikā",kūrpara,True
ITA-3.8.10,"Hand, manus","pāṇiḥ, karaḥ, hastaḥ",hasta,True
ITA-3.8.11,Distal part of the hand,hastāgram,hastapradeśa,False
ITA-3.8.12,Palm,"hastatalam, pāṇitalam",pāṇi,True
ITA-3.8.13,Wrist,"maṇibandhaḥ, karamūlam, pāṇimūlam",maṇibandha,True
ITA-3.8.14,"Palm, sole",talam,tala,True
ITA-3.8.15,Palm,"pāṇitalam, pāṇihṛdayam",karatala,False
ITA-3.8.16,"Forearm, distal third of the forearm",prakoṣṭhaḥ,maṇibandhādhobhāga,False
ITA-3.8.17,Area four fingerbreadths proximal to the wrist,kalāvikā,maṇibandhordhvacaturaṅgula,False
ITA-3.8.18,Digits,aṅguliḥ,aṅguli,True
ITA-3.8.19,Interphalangeal joint,aṅguliparva,parvaṇi,False
ITA-3.8.20,Distal part of the finger,agraparva,aṅgulyagra,False
ITA-3.8.21,Knuckle,aṅguligranthiḥ,aṅgulimūla,False
ITA-3.8.22,Tip of the finger,aṅgulyagram,aṅgulikoṭi,False
ITA-3.8.23,Thumb,aṅguṣṭhaḥ,aṅguṣṭha,True
ITA-3.8.24,Base of the thumb or great toe,aṅguṣṭhamūlam,aṅguṣṭhamūla,True
ITA-3.8.25,Thumb pad,aṅguṣṭhodaram,aṅguṣṭhatala,False
ITA-3.8.26,Index finger,pradēśinī,tarjanī,False
ITA-3.8.27,Second toe,tarjani,dvitīyāṅguli,False
ITA-3.8.28,Middle finger,madhyamā,madhyamā,True
ITA-3.8.29,Ring finger,anāmikā,anāmikā,True
ITA-3.8.30,Little finger,kaniṣṭhikā,kaniṣṭhikā,True
ITA-3.9.1,Lower limb,sakthi,sakthi,True
ITA-3.9.2,Thigh,ūru,ūru,True
ITA-3.9.3,Inguinal region,ūrumūlam,vaṅkṣaṇa,False
ITA-3.9.4,Quadricipital prominence,ūrupiṇḍikā,ūrubhāga,False
ITA-3.9.5,Inguinal region,ūrumūlam,vaṅkṣaṇa,False
ITA-3.9.6,Knee region,jānu,jānu,True
ITA-3.9.7,Lower leg,jaṅghā,jaṅghā,True
ITA-3.9.8,Prominence of calf muscles,jaṅghā-piṇḍikā,piṇḍikā,True
ITA-3.9.9,Ankle,"gulphaḥ, ghuṭikā, ghuṇṭikā",gulpha,True
ITA-3.9.10,Ankle joint,"khuḍakaḥ, khulakaḥ",gulphasandhi,False
ITA-3.9.11,Medial and lateral malleoli,gulphakarṇaḥ,gulphakaṭaka,False
ITA-3.9.12,Foot,pādaḥ,pāda,True
ITA-3.9.13,Heel,"pārṣṇiḥ, prapadam",pārṣṇi,True
ITA-3.9.14,Forefoot,pādāgram,pādāgra,True
ITA-3.9.15,Toes,pādāṅguliḥ,aṅguli,True
ITA-3.9.16,Sole,pādatalam,pādatala,True
ITA-3.9.17,"Middle third of the foot, midfoot",pādamadhyam,pādamadhya,True
ITA-3.9.18,"Sensory, motor and intellectual faculties",karaṇam,indriya,False
ITA-3.10.1,The motor or sensory faculty,"indriyam, akṣam",indriya,True
ITA-3.10.2,Motor faculty,karmendriyam,karmendriya,True
ITA-3.10.3,Speech faculty,vāgindriyam,vāgindriya,True
ITA-3.10.4,Sensory faculty,jñānendriyam,jñānendriya,True
ITA-3.10.5,Auditory sense faculty,śrotrendriyam,śrotrendriya,True
ITA-3.10.6,Visual sense faculty,cakṣurindriyam,cakṣurindriya,True
ITA-3.10.7,Gustatory sense faculty,rasanendriyam,rasanendriya,True
ITA-3.10.8,Olfactory sense faculty,ghrāṇendriyam,ghrāṇendriya,True
ITA-3.10.9,Tactile sense faculty,"tvagindriyam, sparśanendriyam",sparśanendriya,True
ITA-3.10.1.1,Skin,"tvak, carma, valkam",tvak,True
ITA-3.10.1.2,First layer of skin,"avabhāsinī, udakadharā",avabhasinī,True
ITA-3.10.1.3,Second layer of skin,"lohitā, asṛgdharā",lohitā,True
ITA-3.10.1.4,Third layer of skin,śvetā,śvetā,True
ITA-3.10.1.5,Fourth layer of skin,tāmrā,tāmrā,True
ITA-3.10.1.6,Fifth layer of skin,vedinī,vedhinī,False
ITA-3.10.1.7,Sixth layer of skin,rohiṇī,rohiṇī,True
ITA-3.10.1.8,Seventh layer of skin,māṃsadharā,māṃsadhara,True
ITA-3.10.1.9,Scalp hair,"keśaḥ, mastakabālaḥ",keśa,True
ITA-3.10.1.10,Body hair,"bālaḥ, roma, loma, aṅgajam",loma,True
ITA-3.10.1.11,Linea nigra,romarājī,romāvalī,False
ITA-3.10.1.12,Hair tip,romāntaḥ,keśāgra,False
ITA-3.10.1.13,Hair whorl,romāvartaḥ,keśabhrami,False
ITA-3.10.1.14,Hair follicle,"romakūpaḥ, kūyakam",romakūpa,True
ITA-3.10.1.15,Scalp,keśabhūmiḥ,śiras,False
ITA-3.10.1.16,Hair,kacaḥ,keśa,False
ITA-3.10.1.17,Hairline,kacāntaḥ,keśānta,False
ITA-3.10.1.18,Nail,"nakhaḥ, karajaḥ",nakha,True
ITA-3.10.1.19,Nail fold,upanakham,nakhavalli,False
ITA-3.10.1.20,Nail bed,nakha-māṃsam,nakhatalā,False
ITA-3.10.1.21,Nail root and fold,nakha-sandhiḥ,nakhamūla,False
ITA-3.12.1,Boundary between tissues,kalā,dhātusandhi,False
ITA-3.12.2,Muscle-bearing membrane,māṃsadharākalā,māṃsadhara kalā,False
ITA-3.12.3,Blood-bearing membrane,Raktadharākalā,raktadhara kalā,False
ITA-3.12.4,Fatty tissue-bearing membrane,medodharākalā,medodhara kalā,False
ITA-3.12.5,Synovial membrane,śleṣmadharākalā,śleṣmadhara kalā,False
ITA-3.12.6,Faeces-bearing membrane,purīṣadharākalā,purīṣadhara kalā,False
ITA-3.12.7,Pitta-bearing membrane,pittadharā-kalā,pittadhara kalā,False
ITA-3.12.8,Sukra-bearing membrane,śukradharākalā,śukradhara kalā,False
ITA-3.12.9,Lymphatic exudate,lasīkā,lasīkā,True
ITA-3.13.1,Bone,asthi,asthi,True
ITA-3.13.2,Part of bone,asthikhaṇḍaḥ,asthībhāga,False
ITA-3.13.3,Small bone,aṇvasthi,kṣudrāsthi,False
ITA-3.13.4,Large bone,sthūlāsthi,bṛhadasthi,False
ITA-3.13.5,Flat bone,"kapālāsthi, karparam",kapālāsthi,True
ITA-3.13.6,Teeth,rucakāsthi,danta,False
ITA-3.13.7,Cartilage,taruṇāsthi,taruṇāsthi,True
ITA-3.13.8,Curved bone,valayāsthi,vaṅkrāsthi,False
ITA-3.13.9,Long bone,nalakāsthi,dīrghāsthi,False
ITA-3.13.10,Skull,śiraḥkapālam,kapāla,True
ITA-3.13.11,Bones of the ear,karṇāsthi,karṇāsthi,True
ITA-3.13.12,Cartilage of the nose,nāsātaruṇāsthi,nāsāsthitaruṇa,False
ITA-3.13.13,Mandible,"Hanvasthi, hanukāsthi",hanuasthi,False
ITA-3.13.14,Bones of the palate,tālvasthi,tāluasthi,False
ITA-3.13.15,Clavicle,"akṣaḥ, akṣakaḥ, akṣakāsthi, kīlakaḥ,koṣṭhakam, koṣṭhakāsthi",aṃsakaṭaka,False
ITA-3.13.16,Scapula,aṃsaphalakaḥ,aṃsaphalaka,True
ITA-3.13.17,Sternum,uraḥphalakaḥ,urasthi,False
ITA-3.13.18,Rib,parśukā,parśukā,True
ITA-3.13.19,Anterior end of the rib,parśukāgram,parśukāgra,True
ITA-3.13.20,Head of the rib,sthālakam,parśukāmūla,False
ITA-3.13.21,Tubercle of the rib,sthālakārbudam,parśukāgranthī,False
ITA-3.13.22,Hip bone,"kaṭikapālaḥ, jaghanakapālaḥ",śroṇyasthi,False
ITA-3.13.23,"Sacrum, sacrum and coccyx","kuṭakāsthi, śroṇīkāṇḍam, śroṇikāṇḍāsthi, mayūrāsthi",trikoṇāsthi,False
ITA-3.13.24,Ala of the sacrum,śroṇīkarṇaḥ,trikoṇapārśva,False
ITA-3.13.25,Pubic bone,bhagāsthi,yonāsthi,False
ITA-3.13.26,Coccyx,gudāsthi,kukundara,False
ITA-3.13.27,Patella,jānukapālikā,jānukapāla,False
ITA-3.13.28,Femur,"ūrvasthi, ūrunalakam",ūrūasthi,False
ITA-3.13.29,Tibia and fibula,jaṅghāsthinī,jaṅghāsthi,True
ITA-3.13.30,Calcaneus,pārṣṇyasthi,pārṣṇyasthi,True
ITA-3.13.31,Tarsal bones excluding talus and calcaneus,Pādakurcāsthi,gulphāsthi,False
ITA-3.13.32,Humerus,Bāhunalakam,praveṇyasthi,False
ITA-3.13.33,Olecranon process,Kūrparāsthi,kūrpara,True
ITA-3.13.34,Phalanx,aṅgulāsthi,parva,False
ITA-3.13.35,Distal row of carpal bones,pāṇiśalākādhiṣṭhānam,maṇibandha,False
ITA-3.13.36,"Joint, articulation",sandhiḥ,sandhi,True
ITA-3.13.37,Immovable or slightly movable joints,sthirasandhiḥ,sthira sandhi,False
ITA-3.13.38,Movable joint,ceṣṭāvantasandhiḥ,cala sandhi,False
ITA-3.13.39,Condyloid and hinge joint,korasandhiḥ,āvaṭṭa sandhi,False
ITA-3.13.40,Ball and socket joint,ulūkhalasandhiḥ,samudga sandhi,False
ITA-3.13.41,Box-like joint,sāmudgasandhiḥ,kora sandhi,False
ITA-3.13.42,Gliding joint,pratarasandhiḥ,pratiara sandhi,False
ITA-3.13.43,Sutural joint,Tunnasevanī,tunna sevani,False
ITA-3.13.44,Condyloid joint,vāyasatuṇḍasandhiḥ,vayasya sandhi,False
ITA-3.13.45,Circular joint,maṇḍalasandhiḥ,maṇḍala sandhi,False
ITA-3.13.46,Convoluted shell-like joint,śaṃkhāvartasandhiḥ,śaṅkhāvarta sandhi,False
ITA-3.13.47,Temporo-mandibular joint,hanusandhiḥ,hanusandhi,True
ITA-3.13.48,Sterno-clavicular joint,"grīvā-adhaḥsandhiḥ, jatrusandhiḥ, akṣakasandhiḥ",aṃsakaṭaka sandhi,False
ITA-3.13.49,Shoulder joint,"aṃsasandhiḥ, bāhuśirasandhiḥ",aṃsa sandhi,False
ITA-3.13.50,Elbow joint,kūrparasandhiḥ. bāhusandhiḥ,kūrpara sandhi,False
ITA-3.13.51,Hip joint,"kaṭisandhiḥ, vaṅkṣaṇasandhiḥ, ūrusandhiḥ",nīti sandhi,False
ITA-3.13.52,Knee joint,jānusandhiḥ,jānu sandhi,False
ITA-3.13.53,Proximal tibiofibular joint,jānvadhaḥsandhiḥ,jañghā sandhi,False
ITA-3.13.54,Ankle joint,"gulphasandhiḥ, khuḍaḥ",gulpha sandhi,False
ITA-3.13.55,Sinews,snāyuḥ,snāyu,True
ITA-3.13.56,Network of sinews,snāyupratānaḥ,snāyujāla,False
ITA-3.13.57,Ramified sinew,pratānavatīsnāyuḥ,snāyuśākhā,False
ITA-3.13.58,Tendon,vṛttasnāyuḥ,kaṇḍarā,False
ITA-3.13.59,Aponeurosis,pṛthulā-snāyuḥ,vṛtta snāyu,False
ITA-3.13.60,Porous membrane,suṣirā-snāyuḥ,suṣira snāyu,False
ITA-3.13.61,Long muscles,"māṃsarajjuḥ, rajjuḥ",pratāna māṃsa,False
ITA-3.13.62,Brush-shaped structures,kūrcaḥ,piccha,False
ITA-3.13.63,"Suture, frenulum","Sīvanī, sevanī",sevani,True
ITA-3.13.64,Conglomeration of bones,"asthisaṅghātaḥ, saṅghātaḥ",saṃghāta,False
ITA-3.13.65,Boundary region,sīmantaḥ,sīmanta,True
ITA-3.13.66,Plexus or network,jālam,jāla,True
ITA-3.13.67,Network of muscles,māṃsajālam,māṃsajāla,True
ITA-3.13.68,Network of veins,sirājālam,sirājāla,True
ITA-3.13.69,Network of tendons,snāyujālam,snāyujāla,True
ITA-3.13.70,Network of bones,asthijālam,asthijāla,True
ITA-3.13.71,"Base, substratum",ādhāraḥ,ādhāra,True
ITA-3.14.1,Vein,Sirā,sirā,True
ITA-3.14.2,Vein carrying vata,Vātavahā,vātavahā sirā,True
ITA-3.14.3,Vein carrying pitta,"Pittavahā, Pittavāhinī",pittavahā sirā,True
ITA-3.14.4,Vein carrying kapha,Kaphavahā,kaphavahā sirā,True
ITA-3.14.5,Vein carrying blood,Raktavahā,raktavahā sirā,True
ITA-3.14.6,Lymphatic vessels,gauryaḥsirāḥ,rasavahā sirā,False
ITA-3.14.7,Small arterial branches,aruṇa-sirā,dhamanī,False
ITA-3.14.8,Vein located in the ear,Kālikā,karṇamūla sirā,False
ITA-3.14.9,Vein located in the ear,Marmarikā,karṇamadhya sirā,False
ITA-3.14.10,Vein located in the ear,Lohitikā,karṇāgra sirā,False
ITA-3.14.11,Angular vein,"upanāsikā-sirā, aupanāsikya-sirā",apāṅga sirā,False
ITA-3.14.12,Vessels of the neck,kaṇṭhasirā,grīvā sirā,False
ITA-3.14.13,Veins of the forehead,lalāṭasirā,lalāṭa sirā,False
ITA-3.14.14,Femoral vessels,ūrvīsirā,ūru sirā,False
ITA-3.14.15,Great saphenous vein,"jāladharā-sirā, jālandharā",mahāsaphena,False
ITA-3.14.16,Vein responsible for sexual arousal,kāmasirā,śukravāhinī,False
ITA-3.15.1,Artery,Dhamanī,dhamanī,True
ITA-3.15.2,Artery related to perception of sound,śabdavahādhamanī,śrotrendriyavāhinī dhamanī,False
ITA-3.15.3,Artery related to perception of touch,sparśavahādhamanī,sparśanendriyavāhinī dhamanī,False
ITA-3.15.4,Artery related to perception of form,Rūpavahādhamanī,rūpendriyavāhinī dhamanī,False
ITA-3.15.5,Artery related to perception of taste,rasavahādhamanī,rasanendriyavāhinī dhamanī,False
ITA-3.15.6,Artery related to perception of smell,gandhavahādhamanī,ghraṇendriyavāhinī dhamanī,False
ITA-3.16.1,Seats of vital life force,"prāṇāyatanam, jīvitāyatanam, jīvitadhāma",prāṇāyatana,True
ITA-3.16.2,Seats of consciousness,cetaḥsthānam,cetanāsthāna,False
ITA-3.16.3,Three vulnerable locations,trimarma,trimarma,True
ITA-3.16.4,Mortal or vulnerable location,Marma,marma,True
ITA-3.16.5,Vulnerable location(s) in the limbs,Śākhāmarma,śākhāgatam marma,False
ITA-3.16.6,Vulnerable location(s) in the lower limbs,Sakthimarma,ādhośākhāgatam marma,False
ITA-3.16.7,Vulnerable location(s) in the upper limbs,Bāhumarma,ūrdhvaśākhāgatam marma,False
ITA-3.16.8,Vulnerable location(s) in the abdomen,"Udaramarma, koṣṭhamarma",udaragatam marma,False
ITA-3.16.9,Vulnerable location(s) in the chest,Uromarma,uraḥgatam marma,False
ITA-3.16.10,Vulnerable location(s) in the back,pṛṣṭhamarma,pṛṣṭhagatam marma,False
ITA-3.16.11,Vulnerable location(s) in the head and neck,"Śiromarma, jatrūrdhvamarma",jatrūrdhvagatam marma,False
ITA-3.16.12,Vulnerable location(s) in which the mainstructural component is muscle,Māṃsamarma,māṃsamarma,True
ITA-3.16.13,Vulnerable location(s) in which the main structural component is vein,Sirāmarma,sirāmarma,True
ITA-3.16.14,Vulnerable location(s) in which the main structural component is tendon,Snāyumarma,snāyumarma,True
ITA-3.16.15,Vulnerable location(s) in which the main structural component is bone,asthimarma,asthimarma,True
ITA-3.16.16,Vulnerable location(s) in which the main structural component is joint,sandhimarma,sandhimarma,True
ITA-3.16.17,Vulnerable location(s) in which the main structural component is pulsating vessels,dhamanīmarma,dhamanīmarma,True
ITA-3.16.18,Vulnerable location(s) leading to imminent death,sadyaḥprāṇaharamarma,sadyaḥprāṇahara marma,False
ITA-3.16.19,Vulnerable location(s) leading to delayed death,kālāntaraprāṇaharamarma,kālāntaraprāṇahara marma,False
ITA-3.16.20,Vulnerable location(s) where manipulation entails death,viśalyaghnamarma,vaikalyakara marma,False
ITA-3.16.21,Vulnerable location(s) leading to deformity,vaikalyakaramarma,vaikalyakara marma,False
ITA-3.16.22,Vulnerable location(s) leading to pain,rujākaramarma,rujakara marma,False
ITA-3.16.23,Vulnerable location(s) located near the vertex,adhipatiḥ (marma),adhipati,True
ITA-3.16.24,"Vulnerable location(s) at confluence of nose, ear, eye and tongue vessels",śrṛṅgāṭakam (marma),śṛṅgāṭaka,False
ITA-3.16.25,Vulnerable location(s) on the neck,mātṛkā (marma),nīla,False
ITA-3.16.26,Vulnerable location(s) on the anterior part of the chest below the nipple,stanamūlam (marma),stanaroha,False
ITA-3.16.27,Vulnerable location(s) on the anterior part of the chest above the nipple,stanarohitam (marma),stanamūla,False
ITA-3.16.28,Vulnerable location(s) on the chest,apalāpaḥ (marma),hṛdaya,False
ITA-3.16.29,Vulnerable location(s) on the chest,apastambhaḥ (marma),apasthambha,False
ITA-3.16.30,Vulnerable location(s) on the skull resembling the cranial sutures,sīmantaḥ (marma),śaṅkha,False
ITA-3.16.31,Vulnerable location(s) on the midpoint of sole and palm,talahṛdayam (marma),talahṛdaya,True
ITA-3.16.32,Vulnerable location(s) in first interdigital web-space of upper and lower limbs,kṣipram (marma),kūrca,False
ITA-3.16.33,Vulnerable location(s) in the calf muscles,indrabastiḥ (marma),indrabasti,True
ITA-3.16.34,Vulnerable location(s) on the back near the pelvis,kaṭīkataruṇam (marma),kaṭīkatarūṇa,True
ITA-3.16.35,Vulnerable location(s) near the twelfth rib,pārśvasandhiḥ (marma),pārśvasandhi,True
ITA-3.16.36,Vulnerable location(s) in the mid back,bṛhatī (marma),bṛhatī,True
ITA-3.16.37,Vulnerable location(s) above the temples,utkṣepaḥ (marma),utkshepa,False
ITA-3.16.38,Vulnerable point located near the glabella (area between eyebrows),sthapanī (marma),sthapanī,True
ITA-3.16.39,Vulnerable location(s) near the upper part of the thigh below inguinal region,lohitākṣaḥ (marma),lohitākṣa,True
ITA-3.16.40,Vulnerable location(s) above the cubital fossa in upper limb and popliteal fossa in lower limb,āṇi (marma),ūrvi,False
ITA-3.16.41,Vulnerable location(s) in the femoral vessels near mid-thigh,ūrvī (marma),āṇi,False
ITA-3.16.42,Vulnerable location(s) near the wrist and ankle,kūrcaḥ (marma),manibandha,False
ITA-3.16.43,Vulnerable location(s) in the groin,viṭapaḥ (marma),vaṅkṣaṇa marma,False
ITA-3.16.44,Vulnerable location(s) on either side of back near the ischial tuberosity,kukundaraḥ (marma),nitamba marma,False
ITA-3.16.45,Vulnerable location(s) in the axilla,"kakṣadharaḥ (marma), kakṣādharaḥ (marma)",kakṣa marma,False
ITA-3.16.46,Vulnerable location(s) in the depression behind the ear,vidhurā (marma),karṇamūla marma,False
ITA-3.16.47,Vulnerable location(s) at the junction of head and neck,kṛkāṭikā (marma),nīla marma,False
ITA-3.16.48,Vulnerable location(s) near the midpoint of the scapula,aṃsaphalakam (marma),aṃsaphalaka marma,False
ITA-3.16.49,Vulnerable location(s) on either side of the throat,nīlā (marma),nīla marma,True
ITA-3.16.50,Vulnerable location(s) on either side of the throat,manyā (marma),matrka marma,False
ITA-3.16.51,Vulnerable location(s) on either side of the nasal passage,phaṇam (marma),phana marma,False
ITA-3.16.52,Vulnerable location(s) above the eyebrows,āvartaḥ (marma),apāṅga marma,False
ITA-3.16.53,Vulnerable location(s) on the wrist and ankle,kūrcaśiraḥ (marma),kūrca marma,False
ITA-3.17.1,Fetus or embryo,garbhaḥ,garbha,True
ITA-3.17.2,Stage of fetal development resembling the morula,kalalam,kalala,True
ITA-3.17.3,Stage of fetal development resembling the blastula,budbudam,budbuda,True
ITA-3.17.4,Placenta,"aparā, amarā",apara,True
ITA-3.17.5,Umbilical cord,"nābhināḍī, garbhanābhināḍī",nābhināḍī,True
ITA-3.17.6,Fetal membranes,jarāyuḥ,ulba,False
ITA-3.17.7,"Birthing custard, vernix caseosa",ulvam,upasneha,False
ITA-3.17.8,"Seed, germinative matrix",bīja,bīja,True
ITA-3.17.9,Part of seed,bījabhāgaḥ,bījabhāga,True
ITA-3.17.10,Subpart of seed,bījabhāgāvayavaḥ,bījabhāgāvayava,True
ITA-4.1.1,Diagnosis,"vyādhiviniścayaḥ, rogaviniścayaḥ",parīkṣā,False
ITA-4.2.1,Disease,"1. vyādhiḥ; 2. āmayaḥ; 3. gadaḥ; 4. ātaṅkaḥ; 5. yakṣmā, samuccaya; 6. jvara; 7. vikāraḥ; 8. roga; 9. pāpmā",roga,True
ITA-4.2.2,Comorbidity,vyādhisaṅkaraḥ,sannipāta,False
ITA-4.2.3,Types of disease,vyādhibhedaḥ,rogabheda,False
ITA-4.2.4,Two types of psychological disease,dvividha-mānasika-rogaḥ,mānasa roga,False
ITA-4.2.5,"Diseases caused by agitative, reactive tendency",rājasarogaḥ,rājasa vikāra,False
ITA-4.2.6,Diseases caused by inertia prone tendency,tāmasarogaḥ,tāmasa vikāra,False
ITA-4.2.7,Three types of somatic disease,trividha-śārīrika-rogaḥ,śārīra roga,False
ITA-4.2.8,Diseases caused by pitta,āgneyarogaḥ,paittika roga,False
ITA-4.2.9,Diseases caused by kapha,saumyarogaḥ,ślaiṣmika roga,False
ITA-4.2.10,Diseases caused by vata,vāyavyarogaḥ,vātika roga,False
ITA-4.2.11,Intrinsic or endogenous diseases,ādhyātmikarogaḥ,nija roga,False
ITA-4.2.12,Hereditary diseases,ādibalapravṛttarogaḥ,kulaja vikāra,False
ITA-4.2.13,Hereditary diseases of maternal origin,mātṛjarogaḥ,mātrja vikāra,False
ITA-4.2.14,Hereditary diseases of paternal origin,pitṛjarogaḥ,pitrja vikāra,False
ITA-4.2.15,Congenital anomalies,janmabalapravṛttarogaḥ,sahaja vikāra,False
ITA-4.2.16,Diseases due to inadequate fetal nutrition,rasakṛtarogaḥ,rasaja vikāra,False
ITA-4.2.17,Diseases due to neglect of maternal cravings,dauhṛdāpacārakṛtarogaḥ,dauhṛda vikāra,False
ITA-4.2.18,Disorders resulting from dosha imbalance,doṣabalapravṛttarogaḥ,doṣaja vikāra,False
ITA-4.2.19,Diseases of the upper gastrointestinal tract,āmāśayasamuttharogaḥ,uttarottara vikāra,False
ITA-4.2.20,Diseases of the lower gastrointestinal tract,pakvāśayasamuttharogaḥ,adharadhara vikāra,False
ITA-4.2.21,"Extrinsic, exogenous diseases",ādhibhautikarogaḥ,āgantuja roga,False
ITA-4.2.22,Traumatic physical injury,samghātabalapravṛttarogaḥ,abhighātaja,False
ITA-4.2.23,Diseases caused by sharp instruments,śastrakṛtarogaḥ,śastraja,False
ITA-4.2.24,Diseases caused by wild animals,vyālakṛtarogaḥ,vyālaja,False
ITA-4.2.25,Diseases beyond human control,ādhidaivikarogaḥ,daivabalaja,False
ITA-4.2.26,Diseases caused by diurnal and seasonal variations,kālabalapravṛttarogaḥ,kālaja,False
ITA-4.2.27,Diseases resulting from untimely climatic changes or sudden variations,vyāpannartukṛtarogaḥ,akālaja,False
ITA-4.2.28,Diseases resulting from regular climatic changes,avyāpannartukṛtarogaḥ,svābhāvika,False
ITA-4.2.29,"Diseases occurring by chance, beyond human control",daivabalapravṛttarogaḥ,daivavyapāśraya,False
ITA-4.2.30,Disorders caused by natural disasters,vidyudaśanikṛtarogaḥ,ākāśmika,False
ITA-4.2.31,Diseases caused by malevolent or negative spiritual entities,piśācādikṛtarogaḥ,bhūtābhiṣaṅga,False
ITA-4.2.32,Contagious diseases,samsargajarogaḥ,saṃsargaja,True
ITA-4.2.33,Idiopathic diseases,ākasmikarogaḥ,svabhāvaja,False
ITA-4.2.34,Conditions resulting from physiological variations or the ageing process,svabhāvabalapravṛttarogaḥ,svābhāvika,False
ITA-4.2.35,Natural diseases of timely occurrence,kālajarogaḥ,kālakṛta,False
ITA-4.2.36,Natural diseases of untimely occurrence,akālajarogaḥ,akālakṛta,False
ITA-4.2.37,Prognosis,sādhyāsādhyatā,āśaya,False
ITA-4.2.38,Diseases that are treatable,sādhyarogaḥ,sādhya,True
ITA-4.2.39,Diseases that are easily treatable,sukhasādhyarogaḥ,sukhasādhya,True
ITA-4.2.40,Diseases that are difficult to treat or cure,kṛcchrasādhyarogaḥ,kṛcchasādhya,False
ITA-4.2.41,Diseases that are incurable,asādhyarogaḥ,asādhya,True
ITA-4.2.42,Diseases that can be palliated,yāpyarogaḥ,yāpya,True
ITA-4.2.43,Diseases that are terminal,pratyākhyeyarogaḥ,anupaśaya,False
ITA-4.3.1,Disease assessment,rogaparīkṣā,rogaparīkṣā,True
ITA-4.3.2.,Five diagnostic criteria,nidānapañcakaḥ,pañcanidāna,False
ITA-4.4.1,Etiology,nidānam; hetuḥ; nimittam; āyatanam kartā; kāraṇam; pratyayam; samutthānam,nidāna,True
ITA-4.4.2,Two types of etiological factors,dvividhahetuḥ,dvinidāna,False
ITA-4.4.3,Originating cause of disease,utpādakahetuḥ,utpādakanidāna,False
